"eurostat_country_code","fao_area_code","Country_name","Climatic_zone1","Climatic_zone1_pct","Agreena_crop_english_name","Agreena_crop_ID","Agreena_crop_IDENTIFIER","Agreena_crop_year","Agreena_crop_methodology","coolfarm_id","coolfarm_name","es_crop_name","fao_crop_name","yield_avg","yield_min","yield_max","yield_sd","source","Agreena_crop_name"
"BE",255,"Belgium","Warm temperate moist",0.75,"Other tuber crop (only 2021)",19,"OTHER-TUBER-CROP",NA,NA,30,"Other tuber crop","use FAO","Roots and Tubers, Total",42.9647625,32.6309,54.0003,6.53585338070762,"fao (imputed)","OTHER-TUBER-CROP"
"BE",255,"Belgium","Warm temperate moist",0.75,"Pea, Spring (seed harvest)",212,"PEA-SPRING-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",3.52125,2.76,3.86,0.437572442981894,"eurostat (imputed)","PEA-SPRING-SEED-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Pea, Winter (seed harvest)",214,"PEA-WINTER-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",3.52125,2.76,3.86,0.437572442981894,"eurostat (imputed)","PEA-WINTER-SEED-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Peas",134,"PEAS",2022,2,7,"Dry bean","Field peas","Peas, dry",3.52125,2.76,3.86,0.437572442981894,"eurostat (imputed)","PEAS"
"BE",255,"Belgium","Warm temperate moist",0.75,"Potato",279,"POTATO",2023,2,30,"Other tuber crop","Potatoes (including seed potatoes)","Potatoes",40.875,32.6,47.5,4.85261343431116,"eurostat (imputed)","POTATO"
"BE",255,"Belgium","Warm temperate moist",0.75,"Rapeseed",141,"RAPE",2022,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",3.79125,3.43,4.31,0.342279647573234,"eurostat (imputed)","RAPE"
"BE",255,"Belgium","Warm temperate moist",0.75,"Rapeseed, Winter (seed harvest)",179,"RAPESEED",2023,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",3.79125,3.43,4.31,0.342279647573234,"eurostat (imputed)","RAPESEED"
"BE",255,"Belgium","Warm temperate moist",0.75,"Raspberry",25,"RASPBERRY",NA,NA,32,"Raspberry","use FAO","Raspberries",14.9778,12.9712,17.5824,1.7290926571884,"fao (imputed)","RASPBERRY"
"BE",255,"Belgium","Warm temperate moist",0.75,"Rye, Winter (grain harvest)",159,"RYE",2023,2,16,"Rye","Rye","Rye",4.045,3.26,4.62,0.480921734054216,"eurostat (imputed)","RYE"
"BE",255,"Belgium","Warm temperate moist",0.75,"Rye, Spring (grain harvest)",256,"RYE-SPRING-GRAIN-HARVEST",2023,2,16,"Rye","Rye","Rye",4.045,3.26,4.62,0.480921734054216,"eurostat (imputed)","RYE-SPRING-GRAIN-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Sainfoin (seed harvest)",222,"SAINFOIN-SEED-HARVEST",2023,2,1,"Alfalfa","Other dry pulses and protein crops n.e.c.","Other pulses n.e.c.",3.955,2.72,4.95,0.695536791673473,"eurostat (imputed)","SAINFOIN-SEED-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Spinach (leaf harvest)",276,"SPINACH-LEAF-HARVEST",NA,NA,23,"Vegetable","use FAO","Spinach",21.0686,15.9823,27.6449,4.46728358241497,"fao (imputed)","SPINACH-LEAF-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Wheat, Durum (grain harvest)",163,"SPRING-WHEAT",2023,2,19,"Spring wheat","Common spring wheat and spelt","use eurostat",5.6125,4.77,6.29,0.498332935180602,"eurostat (imputed)","SPRING-WHEAT"
"BE",255,"Belgium","Warm temperate moist",0.75,"Strawberry",32,"STRAWBERRY",NA,NA,34,"Strawberry","use FAO","Strawberries",25.730425,23.1176,31.0368,2.76835116050279,"fao (imputed)","STRAWBERRY"
"BE",255,"Belgium","Warm temperate moist",0.75,"Sugar beets",125,"SUGAR-BEETS",NA,NA,30,"Other tuber crop","Sugar beet (excluding seed)","Sugar beet",84.875,72.4,95.1,6.52177670796627,"eurostat (imputed)","SUGAR-BEETS"
"BE",255,"Belgium","Warm temperate moist",0.75,"Tomato",35,"TOMATO",NA,NA,21,"Tomato","use FAO","Tomatoes",486.6357875,448.6825,506.9043,20.1796397496117,"fao (imputed)","TOMATO"
"BE",255,"Belgium","Warm temperate moist",0.75,"Triticale, Winter (seed harvest)",177,"TRITICALE",2023,2,16,"Rye","Triticale","Triticale",6.2125,5.22,7.32,0.63513215722624,"eurostat (imputed)","TRITICALE"
"BE",255,"Belgium","Warm temperate moist",0.75,"Triticale, Spring (seed harvest)",260,"TRITICALE-SPRING-SEED-HARVEST",2023,2,16,"Rye","Triticale","Triticale",6.2125,5.22,7.32,0.63513215722624,"eurostat (imputed)","TRITICALE-SPRING-SEED-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Vegetable",37,"VEGETABLE",NA,NA,23,"Vegetable","Fresh vegetables (including melons) and strawberries","Vegetables Primary",32.565975,30.4636,35.9963,1.7671272852126,"fao (imputed)","VEGETABLE"
"BE",255,"Belgium","Warm temperate moist",0.75,"Wheat",38,"WHEAT",NA,NA,24,"Winter wheat","Common winter wheat and spelt","use eurostat",8.5675,6.65,9.38,0.941454042577605,"eurostat (imputed)","WHEAT"
"BE",255,"Belgium","Warm temperate moist",0.75,"Wheat, Spelt (grain harvest)",261,"WHEAT-SPELT-GRAIN-HARVEST",2023,2,24,"Winter wheat","Common winter wheat and spelt","use eurostat",8.5675,6.65,9.38,0.941454042577605,"eurostat (imputed)","WHEAT-SPELT-GRAIN-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Wheat, Spring (grain harvest)",263,"WHEAT-SPRING-GRAIN-HARVEST",2023,2,19,"Spring wheat","Common spring wheat and spelt","use eurostat",5.6125,4.77,6.29,0.498332935180602,"eurostat (imputed)","WHEAT-SPRING-GRAIN-HARVEST"
"BE",255,"Belgium","Warm temperate moist",0.75,"Winter barley",127,"WINTER-BARLEY",NA,NA,3,"Barley","Winter barley","use eurostat",8.185,6.34,9.29,0.902219485491197,"eurostat (imputed)","WINTER-BARLEY"
"BE",255,"Belgium","Warm temperate moist",0.75,"Wheat, Winter (grain harvest)",144,"WINTER-WHEAT",2023,2,24,"Winter wheat","Common winter wheat and spelt","use eurostat",8.5675,6.65,9.38,0.941454042577605,"eurostat (imputed)","WINTER-WHEAT"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Alfalfa (forage harvest)",145,"ALFALFA",2023,2,1,"Alfalfa","Lucerne","use eurostat",4.0775,3.2,4.54,0.475056387630533,"eurostat (imputed)","ALFALFA"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Apple",2,"APPLE",NA,NA,2,"Apple","use FAO","Apples",3.1989125,3.0985,3.2677,0.0549776431833887,"fao (imputed)","APPLE"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Barley, Spring (forage harvest)",142,"BARLEY",2023,2,3,"Barley","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","BARLEY"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Barley, Spring (grain harvest)",180,"BARLEY-SPRING-GRAIN-HARVEST",2023,2,3,"Barley","Spring barley","use eurostat",3.99875,3.53,4.82,0.460758303545052,"eurostat (imputed)","BARLEY-SPRING-GRAIN-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Barley, Winter (forage harvest)",181,"BARLEY-WINTER-FORAGE-HARVEST",2023,2,3,"Barley","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","BARLEY-WINTER-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Barley, Winter (grain harvest)",182,"BARLEY-WINTER-GRAIN-HARVEST",2023,2,3,"Barley","Winter barley","use eurostat",3.6575,3.03,4.15,0.399740987569272,"eurostat (imputed)","BARLEY-WINTER-GRAIN-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Bean, Dry (forage harvest)",242,"BEAN-DRY-FORAGE-HARVEST",2023,2,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","BEAN-DRY-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Bean, Fava, Spring (forage harvest)",183,"BEAN-FAVA-FORAGE-HARVEST",2023,2,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","BEAN-FAVA-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Bean, Fava, Winter (forage harvest)",185,"BEAN-FAVA-WINTER-FORAGE-HARVEST",2023,2,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","BEAN-FAVA-WINTER-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Bean, Mung (forage harvest)",201,"BEAN-MUNG-FORAGE-HARVEST",NA,NA,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","BEAN-MUNG-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Bean, Mung (seed harvest)",202,"BEAN-MUNG-SEED-HARVEST",NA,NA,7,"Dry bean","Broad and field beans","Beans, dry",5.68875,4.88,6.11,0.494207518587659,"eurostat (imputed)","BEAN-MUNG-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Beet, Fodder (root harvest)",203,"BEET-FODDER-ROOT-HARVEST",2023,2,30,"Other tuber crop","use FAO","Roots and Tubers, Total",10.5035375,8.7903,11.9661,1.06323294173613,"fao (imputed)","BEET-FODDER-ROOT-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Beet, Sugar (root harvest)",205,"BEET-SUGAR-ROOT-HARVEST",2023,2,30,"Other tuber crop","Sugar beet (excluding seed)","Sugar beet",19.3832625,18.9742,20,0.314912713246521,"fao (imputed)","BEET-SUGAR-ROOT-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Beetroot (root harvest)",207,"BEETROOT-ROOT-HARVEST",2023,2,30,"Other tuber crop","use FAO","Roots and Tubers, Total",10.5035375,8.7903,11.9661,1.06323294173613,"fao (imputed)","BEETROOT-ROOT-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Borage (seed harvest)",312,"BORAGE-SEED-HARVEST",2023,2,11,"Oats","Other oilseed crops n.e.c.","Oilcrops, Oil Equivalent",0.5296625,0.3328,0.6405,0.106388680083926,"fao (imputed)","BORAGE-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Buckwheat",138,"BUCKWHEAT",2022,2,25,"Other grain","Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Buckwheat",0.85625,0.5,1.58,0.359401784716135,"eurostat (imputed)","BUCKWHEAT"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Buckwheat (seed harvest)",187,"BUCKWHEAT-SEED-HARVEST",2023,2,11,"Oats","Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Buckwheat",0.85625,0.5,1.58,0.359401784716135,"eurostat (imputed)","BUCKWHEAT-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Canola, Spring (seed harvest)",243,"CANOLA-SPRING",2023,2,36,"Canola","Spring rape and turnip rape seeds","use eurostat",2.15944444444444,0.66,3.94,0.374169692253945,"CZ estimate Eurostat","CANOLA-SPRING"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Canola, Winter (seed harvest)",244,"CANOLA-WINTER",2023,2,36,"Canola","Winter rape and turnip rape seeds","use eurostat",2.1575,0.98,2.78,0.660751736390346,"eurostat (imputed)","CANOLA-WINTER"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Carrot (root harvest)",209,"CARROT-ROOT-HARVEST",2023,2,30,"Other tuber crop","use FAO","Carrots and turnips",8.792,7.1457,11.3037,1.82746839175323,"fao (imputed)","CARROT-ROOT-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Carrot (seed harvest)",210,"CARROT-SEED-HARVEST",2023,2,30,"Other tuber crop","use FAO","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1.077875,1.0397,1.1429,0.0309353588725172,"fao (imputed)","CARROT-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Clover, Berseem (forage harvest)",245,"CLOVER-BERSEEM-FORAGE-HARVEST",2023,2,4,"Clover","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","CLOVER-BERSEEM-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Clover, Crimson (forage harvest)",246,"CLOVER-CRIMSON-FORAGE-HARVEST",2023,2,4,"Clover","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","CLOVER-CRIMSON-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Clover, Red (forage harvest)",189,"CLOVER-RED-FORAGE-HARVEST",2023,2,4,"Clover","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","CLOVER-RED-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Clover, White (forage harvest)",191,"CLOVER-WHITE-FORAGE-HARVEST",2023,2,4,"Clover","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","CLOVER-WHITE-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Cotton (seed harvest)",267,"COTTON-SEED-HARVEST",NA,NA,6,"Cotton","Cotton seed","use eurostat",0.54125,0,1.37,0.350499269438575,"CZ estimate Eurostat","COTTON-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Bean, Black (seed harvest)",147,"DRY-BEAN",2023,2,7,"Dry bean","Broad and field beans","Beans, dry",5.68875,4.88,6.11,0.494207518587659,"eurostat (imputed)","DRY-BEAN"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Flax / Linseed",96,"FLAX",2022,2,19,"Spring wheat","Linseed (oilflax)","use eurostat",1.844375,0.57,6.36,0.532031028558385,"CZ estimate Eurostat","FLAX"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Flax / Linseed (seed harvest)",193,"FLAX-LINSEED-SEED-HARVEST",2023,2,11,"Oats","Linseed (oilflax)","use eurostat",1.844375,0.57,6.36,0.532031028558385,"CZ estimate Eurostat","FLAX-LINSEED-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Grass-clover mix",133,"GRASS-CLOVER-MIX",2022,2,13,"Grass-clover mix","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","GRASS-CLOVER-MIX"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Grass-clover mix (forage harvest)",265,"GRASS-CLOVER-MIX-FORAGE-HARVEST",2023,2,13,"Grass-clover mix","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","GRASS-CLOVER-MIX-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Grazing field (non-permanent)",132,"GRAZING-FIELD",2022,2,13,"Perennial grass","Temporary grasses and grazings","use eurostat",4.095,3,5.67,0.83715504623013,"eurostat (imputed)","GRAZING-FIELD"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Hemp",136,"HEMP",2022,2,35,"Rapeseed","Hemp","use eurostat",2.4821875,0.6,5.68,0.689918481622327,"CZ estimate Eurostat","HEMP"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Hemp (seed harvest)",275,"HEMP-SEED-HARVEST",2023,2,35,"Rapeseed","Hemp","use eurostat",2.4821875,0.6,5.68,0.689918481622327,"CZ estimate Eurostat","HEMP-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Bean, Dry (seed harvest)",143,"HORSEBEANS",2023,2,7,"Dry bean","Broad and field beans","Beans, dry",5.68875,4.88,6.11,0.494207518587659,"eurostat (imputed)","HORSEBEANS"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Lentil (forage harvest)",248,"LENTIL-FORAGE-HARVEST",NA,NA,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","LENTIL-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Lupine (forage harvest)",268,"LUPINE-FORAGE-HARVEST",NA,NA,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","LUPINE-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Maize (forage harvest)",149,"MAIZE",2023,2,9,"Maize","Green maize","Green corn (maize)",18.6,13.2,22.3,3.06407758200921,"eurostat (imputed)","MAIZE"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Maize (grain harvest)",170,"MAIZE-CORN",2023,2,9,"Maize","Grain maize and corn-cob-mix","Maize (corn)",5.38125,3.7,7.19,1.41392500811444,"eurostat (imputed)","MAIZE-CORN"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Millet (forage harvest)",249,"MILLET-FORAGE-HARVEST",2023,2,10,"Millet","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","MILLET-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Oat, Black (forage harvest)",251,"OAT-BLACK-FORAGE-HARVEST",2023,2,11,"Oats","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","OAT-BLACK-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Oat, Black (grain harvest)",252,"OAT-BLACK-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",2.93625,2.57,3.46,0.327542254635076,"eurostat (imputed)","OAT-BLACK-GRAIN-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Oat, spring (grain harvest)",194,"OAT-SPRING-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",2.93625,2.57,3.46,0.327542254635076,"eurostat (imputed)","OAT-SPRING-GRAIN-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Oat, winter (forage harvest)",195,"OAT-WINTER-FORAGE-HARVEST",2023,2,11,"Oats","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","OAT-WINTER-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Oat, winter (grain harvest)",196,"OAT-WINTER-GRAIN-HARVEST",2023,2,11,"Oats","Oats","Oats",2.93625,2.57,3.46,0.327542254635076,"eurostat (imputed)","OAT-WINTER-GRAIN-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Oat, spring (forage harvest)",151,"OATS",2023,2,11,"Oats","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","OATS"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Onion",271,"ONION",2023,2,23,"Vegetable","use FAO","Onions and shallots, dry (excluding dehydrated)",7.8301625,7.1009,9.1307,0.71205702608208,"fao (imputed)","ONION"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Other grain",113,"OTHER-GRAIN",NA,NA,25,"Other grain","Cereals for the production of grain (including seed)","Cereals, primary",4.7535875,3.7321,6.0507,0.879706193546621,"fao (imputed)","OTHER-GRAIN"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Other legume (seed harvest)",153,"OTHER-LEGUME",2023,2,26,"Other legume","Other dry pulses and protein crops n.e.c.","Other pulses n.e.c.",1.3925,1.07,1.65,0.19811612756159,"eurostat (imputed)","OTHER-LEGUME"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Other N-fixing forage",154,"OTHER-N-FIXING-FORAGE",2023,2,27,"Other N-fixing forage","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","OTHER-N-FIXING-FORAGE"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Other Non-N-fixing forage",155,"OTHER-NON-N-FIXING-FORAGE",2023,2,28,"Other Non-N-fixing forage","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","OTHER-NON-N-FIXING-FORAGE"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Other root crops (only 2021)",18,"OTHER-ROOT-CROPS",NA,NA,29,"Other root crops","use FAO","Roots and Tubers, Total",10.5035375,8.7903,11.9661,1.06323294173613,"fao (imputed)","OTHER-ROOT-CROPS"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Other tuber crop (only 2021)",19,"OTHER-TUBER-CROP",NA,NA,30,"Other tuber crop","use FAO","Roots and Tubers, Total",10.5035375,8.7903,11.9661,1.06323294173613,"fao (imputed)","OTHER-TUBER-CROP"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Pea, Cow (forage harvest)",253,"PEA-COW-FORAGE-HARVEST",NA,NA,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","PEA-COW-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Pea, Cow (seed harvest)",254,"PEA-COW-SEED-HARVEST",2023,2,7,"Dry bean","use FAO","Cow peas, dry",1.0692875,1,1.1667,0.0539929211630033,"fao (imputed)","PEA-COW-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Pea, Spring (forage harvest)",211,"PEA-SPRING-FORAGE-HARVEST",2023,2,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","PEA-SPRING-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Pea, Spring (seed harvest)",212,"PEA-SPRING-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",1.7625,1.17,2.46,0.44752493944871,"eurostat (imputed)","PEA-SPRING-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Pea, Winter (forage harvest)",213,"PEA-WINTER-FORAGE-HARVEST",2023,2,7,"Dry bean","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","PEA-WINTER-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Pea, Winter (seed harvest)",214,"PEA-WINTER-SEED-HARVEST",2023,2,7,"Dry bean","Field peas","Peas, dry",1.7625,1.17,2.46,0.44752493944871,"eurostat (imputed)","PEA-WINTER-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Peas",134,"PEAS",2022,2,7,"Dry bean","Field peas","Peas, dry",1.7625,1.17,2.46,0.44752493944871,"eurostat (imputed)","PEAS"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Pea, Chick (seed harvest)",173,"PEAS-CHICK-SEED-HARVEST",2023,2,7,"Dry bean","use FAO","Chick peas, dry",3.16285,3.0803,3.2375,0.0600407242746835,"fao (imputed)","PEAS-CHICK-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Perennial seed grass",117,"PERENNIAL-GRASS",2023,2,13,"Perennial grass","Temporary grasses and grazings","use eurostat",4.095,3,5.67,0.83715504623013,"eurostat (imputed)","PERENNIAL-GRASS"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Plain grass",129,"PLAIN-GRASS",2023,2,13,"Perennial grass","Temporary grasses and grazings","use eurostat",4.095,3,5.67,0.83715504623013,"eurostat (imputed)","PLAIN-GRASS"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Potato",279,"POTATO",2023,2,30,"Other tuber crop","Potatoes (including seed potatoes)","Potatoes",10.5025,9.44,11.9,0.947820808863303,"eurostat (imputed)","POTATO"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Rapeseed",141,"RAPE",2022,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",2.1575,0.98,2.78,0.660751736390346,"eurostat (imputed)","RAPE"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Rapeseed, Winter (seed harvest)",179,"RAPESEED",2023,2,35,"Rapeseed","Winter rape and turnip rape seeds","use eurostat",2.1575,0.98,2.78,0.660751736390346,"eurostat (imputed)","RAPESEED"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Rapeseed, Spring (seed harvest)",273,"RAPESEED-SPRING-SEED-HARVEST",2023,2,35,"Rapeseed","Spring rape and turnip rape seeds","use eurostat",2.15944444444444,0.66,3.94,0.374169692253945,"CZ estimate Eurostat","RAPESEED-SPRING-SEED-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Raspberry",25,"RASPBERRY",NA,NA,32,"Raspberry","use FAO","Raspberries",7.2934625,6.2669,8.3717,0.76789291094434,"fao (imputed)","RASPBERRY"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Rye, Winter (grain harvest)",159,"RYE",2023,2,16,"Rye","Rye","Rye",2.97375,2.68,3.29,0.192051890309438,"eurostat (imputed)","RYE"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Rye, Spring (forage harvest)",255,"RYE-SPRING-FORAGE-HARVEST",2023,2,16,"Rye","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","RYE-SPRING-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Rye, Spring (grain harvest)",256,"RYE-SPRING-GRAIN-HARVEST",2023,2,16,"Rye","Rye","Rye",2.97375,2.68,3.29,0.192051890309438,"eurostat (imputed)","RYE-SPRING-GRAIN-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Rye, Winter (forage harvest)",198,"RYE-WINTER-FORAGE-HARVEST",2023,2,16,"Rye","Other cereals harvested green (excluding green maize)","use eurostat",5.04375,3.79,6.35,0.852306743909894,"eurostat (imputed)","RYE-WINTER-FORAGE-HARVEST"
"BA",80,"Bosnia and Herzegovina","Cool temperate moist",NA,"Sainfoin (forage harvest)",221,"SAINFOIN-FORAGE-HARVEST",2023,2,1,"Alfalfa","Other leguminous plants harvested green n.e.c.","use eurostat",3.71625,3,4.45,0.47686288835022,"eurostat (imputed)","SAINFOIN-FORAGE-HARVEST"
